user_id,visit_time,channel,age,income,gender
8733,2018-11-28 15:00:00,TV,,35000.0,female
3952,2018-01-12 07:00:00,Facebook,26.0,25000.0,male
5656,2018-03-24 06:00:00,Facebook,,31000.0,female
5302,2018-05-25 02:00:00,Facebook,35.0,35000.0,female
7132,2018-11-24 02:00:00,Facebook,36.0,35000.0,female
1658,2018-11-08 18:00:00,Facebook,,31000.0,male
5564,2018-01-17 15:00:00,TV,36.0,36000.0,male
7281,2018-03-18 04:00:00,Facebook,50.0,51000.0,male
2653,2018-04-05 07:00:00,Facebook,,49000.0,male
2660,2019-01-04 15:00:00,Email,38.0,40000.0,male
6021,2018-11-10 13:00:00,TV,34.0,36000.0,male
8769,2018-12-14 01:00:00,PPC,32.0,32000.0,male
1843,2018-11-07 11:00:00,Facebook,33.0,32000.0,male
3015,2018-01-27 08:00:00,Facebook,41.0,42000.0,male
6013,2019-01-08 08:00:00,TV,33.0,34000.0,male
8205,2018-03-27 17:00:00,Email,35.0,37000.0,male
4514,2018-07-09 13:00:00,Facebook,50.0,50000.0,female
3016,2018-04-26 23:00:00,TV,38.0,39000.0,male
3595,2018-03-26 05:00:00,TV,30.0,30000.0,male
6551,2018-07-30 01:00:00,TV,42.0,42000.0,female
5416,2018-06-12 13:00:00,TV,33.0,32000.0,male
6509,2018-08-31 02:00:00,PPC,26.0,27000.0,female
2160,2018-12-13 21:00:00,Facebook,41.0,41000.0,male
6503,2018-10-31 13:00:00,TV,36.0,36000.0,male
13,2018-02-26 21:00:00,Facebook,,20000.0,male
5961,2019-01-11 20:00:00,TV,41.0,42000.0,male
3654,2018-04-26 00:00:00,PPC,37.0,38000.0,male
9798,2018-03-11 12:00:00,PPC,30.0,31000.0,male
8802,2018-06-14 15:00:00,Facebook,41.0,42000.0,female
2479,2018-02-20 14:00:00,TV,35.0,36000.0,male
5841,2018-07-25 08:00:00,TV,39.0,38000.0,male
7874,2018-05-18 09:00:00,Email,53.0,53000.0,male
3562,2018-09-28 05:00:00,Facebook,40.0,39000.0,male
4178,2018-06-05 14:00:00,Email,32.0,35000.0,male
6467,2018-12-17 01:00:00,TV,35.0,34000.0,male
2857,2018-02-17 20:00:00,TV,30.0,31000.0,male
7905,2018-02-08 15:00:00,Email,33.0,33000.0,female
5156,2018-12-14 05:00:00,TV,27.0,27000.0,female
2585,2018-02-01 15:00:00,Facebook,40.0,41000.0,male
5155,2018-07-27 05:00:00,TV,,30000.0,male
4272,2018-04-14 19:00:00,TV,41.0,44000.0,male
7276,2018-02-08 22:00:00,Facebook,28.0,29000.0,male
5796,2018-02-10 22:00:00,Facebook,27.0,27000.0,male
5041,2018-02-08 01:00:00,TV,44.0,45000.0,male
8165,2018-11-07 17:00:00,TV,38.0,39000.0,female
4570,2018-10-12 15:00:00,Facebook,,34000.0,male
5589,2018-04-23 02:00:00,Facebook,33.0,34000.0,female
1650,2018-09-12 23:00:00,TV,41.0,42000.0,male
6457,2018-04-27 16:00:00,PPC,37.0,36000.0,male
5616,2018-12-11 19:00:00,PPC,40.0,42000.0,male
5051,2018-06-12 14:00:00,PPC,41.0,40000.0,female
3211,2018-08-26 07:00:00,Email,44.0,44000.0,male
992,2018-02-16 18:00:00,TV,31.0,32000.0,male
9249,2019-01-10 14:00:00,PPC,38.0,37000.0,male
69,2018-12-05 04:00:00,PPC,42.0,42000.0,female
8638,2018-04-18 04:00:00,TV,,36000.0,female
98,2018-01-16 02:00:00,TV,36.0,36000.0,female
905,2018-07-03 23:00:00,Facebook,31.0,31000.0,male
1284,2018-03-30 13:00:00,Email,35.0,35000.0,male
4218,2019-02-04 21:00:00,PPC,,42000.0,male
579,2018-03-09 00:00:00,TV,32.0,31000.0,female
2076,2018-11-19 13:00:00,TV,39.0,37000.0,male
4554,2018-11-21 02:00:00,TV,37.0,36000.0,female
1450,2018-11-17 05:00:00,Facebook,,29000.0,female
381,2019-01-05 08:00:00,TV,20.0,21000.0,female
265,2018-07-03 08:00:00,Email,,26000.0,female
4098,2018-08-25 06:00:00,TV,43.0,43000.0,female
3060,2018-07-01 12:00:00,TV,42.0,41000.0,female
2932,2018-02-14 04:00:00,TV,29.0,28000.0,male
2831,2019-01-13 12:00:00,TV,31.0,31000.0,female
7728,2018-05-26 19:00:00,Facebook,23.0,25000.0,female
7184,2018-05-08 14:00:00,Facebook,38.0,37000.0,female
1417,2018-01-13 05:00:00,PPC,40.0,41000.0,female
2906,2018-02-02 16:00:00,PPC,36.0,35000.0,male
1322,2018-11-15 18:00:00,TV,28.0,29000.0,female
368,2018-09-10 11:00:00,PPC,45.0,44000.0,male
5659,2019-02-21 01:00:00,PPC,43.0,44000.0,male
693,2018-06-22 23:00:00,PPC,33.0,32000.0,male
8955,2018-05-20 05:00:00,PPC,35.0,35000.0,male
353,2018-08-26 14:00:00,Facebook,34.0,35000.0,female
7385,2018-01-11 18:00:00,Facebook,38.0,38000.0,male
5722,2018-10-14 00:00:00,TV,28.0,28000.0,male
5588,2018-02-23 09:00:00,TV,36.0,35000.0,male
4373,2019-01-29 12:00:00,PPC,51.0,51000.0,female
9977,2018-06-20 09:00:00,PPC,,40000.0,male
6295,2018-11-12 22:00:00,PPC,37.0,37000.0,female
5467,2018-10-06 08:00:00,Facebook,30.0,30000.0,male
9652,2018-12-17 09:00:00,TV,36.0,37000.0,female
1860,2018-06-25 13:00:00,PPC,44.0,44000.0,female
703,2019-01-19 19:00:00,TV,32.0,31000.0,male
5833,2019-01-27 08:00:00,TV,36.0,38000.0,female
2422,2018-11-15 20:00:00,PPC,41.0,42000.0,female
6891,2018-12-06 09:00:00,Facebook,31.0,29000.0,female
9643,2018-09-06 16:00:00,TV,34.0,34000.0,male
3589,2018-08-13 17:00:00,PPC,34.0,34000.0,male
8210,2018-09-03 04:00:00,TV,42.0,1195595.8078600238,male
8798,2018-06-18 02:00:00,TV,,45000.0,female
8002,2018-10-26 10:00:00,Facebook,32.0,32000.0,female
8980,2018-05-19 01:00:00,Facebook,,36000.0,male
8345,2018-04-03 14:00:00,PPC,38.0,37000.0,male
9577,2018-07-19 15:00:00,TV,35.0,36000.0,female
3897,2018-03-05 14:00:00,PPC,39.0,40000.0,female
5257,2018-12-17 05:00:00,TV,39.0,38000.0,female
8912,2018-12-20 06:00:00,TV,36.0,36000.0,female
84,2018-07-27 02:00:00,PPC,41.0,42000.0,male
2113,2018-02-07 20:00:00,Facebook,44.0,45000.0,female
6017,2018-03-26 00:00:00,PPC,34.0,34000.0,male
3430,2018-08-30 00:00:00,TV,31.0,33000.0,male
1013,2018-04-18 03:00:00,Facebook,50.0,52000.0,male
4592,2018-11-22 04:00:00,TV,42.0,43000.0,male
7875,2018-05-05 22:00:00,PPC,31.0,30000.0,female
2626,2018-01-03 13:00:00,Email,44.0,43000.0,male
5436,2018-09-27 18:00:00,TV,27.0,25000.0,male
7809,2018-09-01 03:00:00,TV,37.0,37000.0,male
7814,2018-11-04 18:00:00,PPC,38.0,39000.0,male
5276,2018-07-05 06:00:00,PPC,34.0,33000.0,female
3460,2018-06-15 13:00:00,PPC,41.0,43000.0,male
3085,2019-02-10 20:00:00,TV,35.0,34000.0,female
3726,2018-06-09 03:00:00,TV,,33000.0,male
9010,2018-06-11 16:00:00,TV,37.0,36000.0,male
9591,2018-01-16 08:00:00,TV,28.0,29000.0,female
1239,2018-05-14 14:00:00,TV,33.0,35000.0,female
221,2018-02-04 04:00:00,TV,33.0,33000.0,female
1224,2018-05-29 05:00:00,Facebook,31.0,31000.0,male
2868,2018-04-28 01:00:00,TV,46.0,45000.0,male
1742,2019-01-25 09:00:00,Facebook,33.0,31000.0,female
4659,2018-10-01 20:00:00,TV,35.0,35000.0,female
1795,2019-01-19 18:00:00,TV,34.0,33000.0,female
3463,2018-05-28 04:00:00,Facebook,33.0,33000.0,male
6653,2018-02-10 23:00:00,Facebook,38.0,38000.0,female
9141,2018-01-05 17:00:00,Facebook,27.0,28000.0,female
1085,2018-03-17 00:00:00,TV,25.0,27000.0,male
6365,2018-01-28 10:00:00,Facebook,25.0,25000.0,female
8435,2018-10-30 15:00:00,Email,,32000.0,female
5376,2018-03-24 22:00:00,TV,29.0,29000.0,female
9459,2018-01-26 08:00:00,Facebook,37.0,38000.0,male
1378,2019-02-18 09:00:00,TV,33.0,32000.0,female
3984,2018-11-11 19:00:00,Facebook,24.0,24000.0,male
8153,2018-06-06 00:00:00,Facebook,,39000.0,female
9958,2018-04-30 10:00:00,TV,31.0,31000.0,male
6817,2019-01-02 23:00:00,Facebook,39.0,40000.0,male
5980,2018-11-18 00:00:00,Email,41.0,41000.0,male
1689,2018-04-16 12:00:00,PPC,34.0,34000.0,male
955,2018-12-24 05:00:00,PPC,30.0,30000.0,male
1700,2019-01-26 03:00:00,Email,31.0,32000.0,female
9265,2018-12-29 14:00:00,TV,39.0,39000.0,male
5760,2018-07-01 11:00:00,PPC,,21000.0,male
6717,2018-11-04 16:00:00,PPC,33.0,33000.0,female
8743,2018-02-09 10:00:00,TV,29.0,31000.0,female
4519,2019-01-30 23:00:00,Facebook,40.0,40000.0,male
9316,2018-04-23 14:00:00,TV,24.0,23000.0,male
4780,2019-02-20 10:00:00,Facebook,,40000.0,male
8644,2018-05-02 07:00:00,Facebook,41.0,41000.0,female
2730,2019-02-03 19:00:00,Facebook,43.0,46000.0,male
959,2018-08-19 01:00:00,Email,27.0,27000.0,male
6430,2018-08-22 22:00:00,Facebook,33.0,33000.0,female
8969,2018-04-01 18:00:00,Facebook,28.0,29000.0,female
8712,2018-12-14 23:00:00,PPC,25.0,25000.0,female
7808,2018-03-25 02:00:00,TV,37.0,37000.0,male
2722,2018-08-02 20:00:00,Facebook,36.0,36000.0,male
6706,2018-01-16 15:00:00,PPC,46.0,45000.0,female
9545,2018-01-02 13:00:00,Email,34.0,35000.0,male
9550,2018-01-17 13:00:00,TV,43.0,44000.0,male
7642,2018-01-29 08:00:00,TV,,31000.0,female
9962,2018-10-25 17:00:00,TV,48.0,49000.0,female
8899,2018-10-16 15:00:00,TV,25.0,24000.0,male
1773,2018-07-16 20:00:00,Facebook,31.0,32000.0,female
2538,2018-02-04 21:00:00,TV,33.0,33000.0,male
4042,2018-06-30 23:00:00,TV,35.0,37000.0,female
5031,2018-02-02 00:00:00,Facebook,35.0,36000.0,female
1136,2018-09-12 21:00:00,TV,30.0,29000.0,male
3950,2018-04-03 03:00:00,Email,26.0,26000.0,female
938,2018-11-14 19:00:00,Facebook,31.0,32000.0,male
8747,2019-01-02 19:00:00,TV,30.0,29000.0,female
1477,2018-05-01 22:00:00,TV,32.0,32000.0,male
5887,2018-01-13 11:00:00,TV,43.0,42000.0,male
5548,2018-03-30 12:00:00,PPC,39.0,38000.0,female
1514,2018-07-12 21:00:00,Facebook,33.0,34000.0,male
7532,2018-04-27 02:00:00,PPC,,36000.0,male
1451,2018-02-19 13:00:00,TV,36.0,36000.0,female
8434,2018-12-04 05:00:00,TV,38.0,39000.0,female
8730,2018-05-12 22:00:00,Facebook,23.0,21000.0,male
5113,2018-04-07 13:00:00,PPC,35.0,35000.0,male
2316,2018-10-15 07:00:00,Email,35.0,35000.0,male
1279,2018-01-12 21:00:00,TV,27.0,26000.0,male
1326,2018-03-24 05:00:00,TV,38.0,39000.0,male
8882,2018-12-24 09:00:00,PPC,39.0,40000.0,male
6716,2018-07-15 22:00:00,Facebook,33.0,32000.0,female
4521,2019-02-04 19:00:00,TV,,21000.0,female
2258,2018-12-12 14:00:00,Facebook,37.0,35000.0,male
2261,2018-01-21 09:00:00,TV,35.0,35000.0,female
3729,2018-12-28 10:00:00,PPC,40.0,39000.0,female
9288,2018-07-13 17:00:00,PPC,,36000.0,male
8162,2019-01-19 16:00:00,TV,32.0,32000.0,female
678,2018-10-21 02:00:00,TV,,31000.0,male
9726,2018-09-05 04:00:00,TV,31.0,30000.0,female
2454,2018-04-13 06:00:00,PPC,31.0,31000.0,male
3131,2018-05-08 00:00:00,TV,29.0,27000.0,female
3352,2018-10-13 10:00:00,Facebook,44.0,45000.0,female
2192,2018-02-13 23:00:00,TV,30.0,31000.0,male
9300,2018-09-14 07:00:00,Email,38.0,39000.0,male
8025,2018-03-12 20:00:00,TV,25.0,25000.0,male
8726,2018-06-10 14:00:00,PPC,32.0,33000.0,female
6,2018-03-11 09:00:00,TV,30.0,28000.0,female
3401,2018-10-29 21:00:00,Email,28.0,27000.0,female
3762,2018-01-13 19:00:00,Facebook,35.0,36000.0,male
7793,2018-08-16 05:00:00,TV,31.0,30000.0,female
3454,2018-04-27 08:00:00,PPC,41.0,42000.0,female
1493,2018-06-03 14:00:00,TV,45.0,44000.0,male
834,2018-09-06 03:00:00,TV,38.0,38000.0,female
4742,2018-08-12 03:00:00,Facebook,36.0,36000.0,female
6655,2018-07-16 11:00:00,TV,30.0,29000.0,female
2763,2018-07-05 02:00:00,TV,33.0,34000.0,male
8846,2018-02-24 03:00:00,Email,31.0,31000.0,male
4172,2019-02-04 15:00:00,Email,34.0,33000.0,male
3168,2018-09-29 11:00:00,TV,39.0,39000.0,male
2809,2018-09-15 15:00:00,Facebook,37.0,36000.0,female
8161,2018-11-20 05:00:00,Facebook,27.0,27000.0,male
8971,2018-08-14 06:00:00,TV,43.0,42000.0,female
9104,2018-07-04 22:00:00,PPC,42.0,42000.0,male
9582,2018-03-25 12:00:00,PPC,40.0,39000.0,female
9272,2018-08-20 04:00:00,Facebook,34.0,35000.0,male
7327,2018-05-15 19:00:00,TV,43.0,1456072.7933195876,male
9065,2018-06-13 07:00:00,Facebook,43.0,42000.0,female
3057,2018-02-25 09:00:00,Facebook,32.0,31000.0,female
2536,2018-07-07 06:00:00,PPC,38.0,37000.0,male
3394,2018-11-07 16:00:00,TV,,36000.0,male
1561,2018-04-05 22:00:00,TV,29.0,29000.0,female
7959,2018-01-22 23:00:00,PPC,41.0,42000.0,male
4200,2018-10-22 07:00:00,Facebook,41.0,40000.0,female
9323,2018-09-27 17:00:00,Facebook,50.0,50000.0,male
8013,2018-04-22 01:00:00,TV,32.0,33000.0,male
6606,2018-05-06 03:00:00,Facebook,39.0,38000.0,female
682,2018-12-15 20:00:00,TV,41.0,41000.0,male
2099,2018-07-23 01:00:00,Facebook,27.0,27000.0,male
8754,2018-05-30 22:00:00,Facebook,40.0,39000.0,male
5867,2019-01-30 19:00:00,PPC,33.0,33000.0,female
8099,2018-04-17 03:00:00,TV,38.0,37000.0,male
304,2018-01-16 14:00:00,TV,35.0,34000.0,male
5939,2018-09-08 23:00:00,Facebook,36.0,37000.0,male
3546,2018-10-30 10:00:00,TV,,42000.0,female
1423,2018-03-27 19:00:00,TV,33.0,33000.0,male
7300,2018-07-11 13:00:00,TV,44.0,44000.0,male
3600,2018-07-23 07:00:00,Facebook,24.0,24000.0,male
6512,2018-10-18 09:00:00,TV,38.0,37000.0,female
7360,2019-01-07 19:00:00,Facebook,,29000.0,male
5271,2018-05-06 08:00:00,PPC,37.0,37000.0,male
4018,2018-03-28 00:00:00,Facebook,41.0,40000.0,female
2757,2018-06-19 12:00:00,PPC,,33000.0,female
2461,2018-05-03 22:00:00,PPC,28.0,29000.0,female
118,2018-09-15 09:00:00,PPC,,25000.0,female
877,2018-04-22 03:00:00,Email,39.0,41000.0,male
3315,2018-11-11 13:00:00,TV,47.0,47000.0,male
4893,2018-09-15 02:00:00,PPC,38.0,38000.0,male
3941,2018-01-05 21:00:00,Facebook,46.0,47000.0,female
1548,2018-01-22 03:00:00,Facebook,46.0,47000.0,female
8591,2018-12-24 13:00:00,Email,44.0,45000.0,male
2340,2018-10-07 15:00:00,TV,29.0,28000.0,female
9637,2019-02-12 16:00:00,Facebook,,29000.0,female
375,2019-01-19 07:00:00,Facebook,36.0,37000.0,male
9580,2018-05-01 10:00:00,TV,26.0,1126938.4526681732,female
3641,2018-10-19 08:00:00,Facebook,47.0,49000.0,female
5662,2019-01-02 10:00:00,PPC,33.0,31000.0,female
1666,2018-02-15 07:00:00,PPC,44.0,44000.0,female
1054,2019-02-13 03:00:00,TV,32.0,32000.0,male
1194,2019-01-16 07:00:00,Facebook,38.0,37000.0,male
3282,2018-09-13 08:00:00,TV,42.0,41000.0,male
7087,2018-08-09 04:00:00,TV,34.0,33000.0,male
7554,2018-07-13 10:00:00,TV,37.0,37000.0,male
776,2018-02-08 16:00:00,PPC,35.0,34000.0,female
4444,2018-10-04 19:00:00,Email,,33000.0,male
9153,2018-01-02 23:00:00,TV,38.0,39000.0,female
5706,2018-05-22 23:00:00,Facebook,,28000.0,female
6908,2018-09-17 03:00:00,Email,31.0,31000.0,male
2919,2018-07-30 17:00:00,TV,27.0,26000.0,female
5648,2018-02-03 22:00:00,Facebook,42.0,42000.0,male
8206,2018-10-18 21:00:00,PPC,,28000.0,female
3877,2018-11-18 07:00:00,Facebook,31.0,30000.0,male
5762,2018-03-27 07:00:00,TV,,32000.0,male
8486,2018-06-09 12:00:00,TV,34.0,34000.0,female
8526,2019-01-30 09:00:00,Facebook,31.0,32000.0,male
257,2018-03-13 12:00:00,PPC,39.0,41000.0,female
1333,2018-04-08 17:00:00,Facebook,30.0,29000.0,female
513,2018-09-24 08:00:00,TV,40.0,40000.0,male
1494,2018-09-20 14:00:00,TV,,36000.0,male
8383,2018-06-20 12:00:00,TV,34.0,34000.0,female
9805,2019-01-20 22:00:00,Facebook,41.0,42000.0,male
738,2018-07-13 20:00:00,PPC,37.0,37000.0,male
5396,2018-04-24 00:00:00,PPC,26.0,29000.0,female
7203,2018-03-13 00:00:00,TV,26.0,27000.0,female
5684,2018-01-12 15:00:00,TV,30.0,30000.0,female
6612,2018-12-18 04:00:00,TV,,41000.0,male
2024,2018-08-08 17:00:00,PPC,40.0,40000.0,female
1108,2018-09-14 10:00:00,Facebook,30.0,31000.0,female
7067,2018-12-24 20:00:00,Facebook,34.0,36000.0,female
9351,2018-04-29 04:00:00,Facebook,31.0,32000.0,male
6088,2018-11-13 10:00:00,Facebook,30.0,30000.0,male
3719,2018-07-14 06:00:00,TV,34.0,36000.0,male
9847,2018-02-27 15:00:00,Facebook,39.0,39000.0,male
8463,2018-03-24 07:00:00,Facebook,38.0,36000.0,female
2328,2018-04-09 11:00:00,TV,31.0,32000.0,male
2045,2018-07-16 09:00:00,TV,35.0,35000.0,male
7063,2018-09-19 02:00:00,PPC,41.0,43000.0,male
8929,2018-04-01 22:00:00,Facebook,32.0,32000.0,female
7273,2018-03-03 23:00:00,Email,,34000.0,female
6860,2019-01-09 18:00:00,Email,26.0,27000.0,male
759,2018-12-24 22:00:00,Email,49.0,51000.0,female
3659,2018-10-09 14:00:00,PPC,23.0,23000.0,male
8454,2018-08-07 01:00:00,PPC,42.0,42000.0,male
2207,2018-09-28 19:00:00,Email,50.0,50000.0,male
3837,2018-04-19 01:00:00,Email,25.0,23000.0,male
8849,2018-05-23 14:00:00,Facebook,31.0,30000.0,male
8444,2018-12-30 07:00:00,Facebook,,38000.0,male
6793,2018-03-22 14:00:00,TV,34.0,35000.0,female
7877,2018-07-30 06:00:00,PPC,43.0,44000.0,male
8158,2018-09-16 17:00:00,Email,29.0,29000.0,male
6486,2018-09-14 00:00:00,Facebook,32.0,34000.0,male
40,2018-01-21 13:00:00,TV,27.0,27000.0,female
5613,2018-02-12 07:00:00,TV,35.0,36000.0,female
5250,2018-10-19 19:00:00,TV,40.0,40000.0,male
7868,2018-02-01 07:00:00,PPC,,30000.0,male
7678,2018-01-29 06:00:00,PPC,33.0,34000.0,male
1045,2019-02-03 12:00:00,Facebook,26.0,26000.0,male
4420,2018-06-22 08:00:00,PPC,38.0,37000.0,male
1811,2018-04-19 15:00:00,Facebook,37.0,38000.0,female
7998,2018-08-10 07:00:00,TV,29.0,31000.0,male
8056,2018-12-03 04:00:00,Facebook,40.0,40000.0,female
6588,2018-11-26 18:00:00,PPC,,30000.0,female
5618,2019-01-19 04:00:00,TV,38.0,39000.0,male
3861,2018-05-06 01:00:00,TV,36.0,36000.0,male
527,2018-04-23 18:00:00,Email,23.0,22000.0,female
5014,2019-02-14 20:00:00,TV,33.0,34000.0,male
964,2019-01-27 09:00:00,TV,39.0,39000.0,male
9347,2018-08-28 02:00:00,PPC,,31000.0,female
245,2018-06-05 20:00:00,TV,41.0,41000.0,female
2148,2018-06-02 21:00:00,TV,39.0,40000.0,female
2282,2018-06-07 00:00:00,TV,37.0,36000.0,female
94,2019-02-03 01:00:00,TV,43.0,42000.0,male
8677,2018-02-26 12:00:00,TV,36.0,36000.0,female
498,2018-02-22 19:00:00,PPC,42.0,43000.0,male
3858,2018-09-25 02:00:00,Facebook,32.0,33000.0,male
2393,2019-01-07 02:00:00,PPC,36.0,35000.0,male
7417,2018-12-03 22:00:00,TV,33.0,34000.0,male
4937,2018-06-16 20:00:00,Email,34.0,34000.0,male
3506,2018-11-04 03:00:00,PPC,46.0,46000.0,female
3451,2018-11-01 02:00:00,Email,40.0,39000.0,male
7671,2018-03-26 18:00:00,Facebook,45.0,46000.0,male
474,2018-02-02 01:00:00,PPC,28.0,28000.0,female
6045,2018-09-11 22:00:00,PPC,,26000.0,male
3939,2018-02-15 09:00:00,Facebook,24.0,25000.0,male
9524,2018-01-02 05:00:00,PPC,36.0,36000.0,male
4901,2018-05-17 10:00:00,TV,42.0,41000.0,male
1705,2018-05-01 19:00:00,TV,28.0,30000.0,female
4479,2019-01-14 12:00:00,PPC,,37000.0,female
2243,2019-02-11 10:00:00,Facebook,34.0,34000.0,female
563,2018-08-22 00:00:00,TV,28.0,29000.0,male
9686,2018-04-12 16:00:00,PPC,29.0,30000.0,female
8214,2018-04-24 02:00:00,Facebook,30.0,31000.0,female
1675,2018-06-12 01:00:00,Facebook,36.0,36000.0,female
4360,2018-03-13 04:00:00,PPC,36.0,37000.0,male
5932,2018-01-07 15:00:00,TV,,38000.0,male
8755,2018-12-25 21:00:00,PPC,40.0,38000.0,male
7061,2018-03-14 15:00:00,TV,32.0,30000.0,male
7290,2018-11-12 03:00:00,PPC,32.0,32000.0,female
8617,2018-01-30 08:00:00,Email,,29000.0,female
7269,2018-02-15 21:00:00,TV,33.0,32000.0,female
4802,2018-07-08 00:00:00,PPC,27.0,26000.0,male
7418,2018-03-20 03:00:00,Facebook,47.0,47000.0,male
9173,2018-12-24 07:00:00,Facebook,36.0,38000.0,male
7615,2018-10-09 16:00:00,Email,,32000.0,male
950,2019-02-18 22:00:00,Facebook,36.0,35000.0,female
1616,2018-02-01 10:00:00,TV,30.0,29000.0,male
9546,2018-12-06 22:00:00,PPC,34.0,34000.0,female
3960,2018-09-07 21:00:00,PPC,31.0,31000.0,female
4258,2018-03-11 08:00:00,TV,31.0,30000.0,male
691,2018-09-25 17:00:00,PPC,27.0,26000.0,male
4257,2018-07-21 17:00:00,Email,26.0,27000.0,male
5935,2018-03-01 13:00:00,PPC,25.0,24000.0,female
5299,2018-02-06 22:00:00,PPC,,32000.0,female
1071,2019-01-22 01:00:00,PPC,32.0,33000.0,male
6772,2019-02-13 02:00:00,PPC,23.0,22000.0,male
7176,2018-01-26 15:00:00,TV,42.0,44000.0,female
6181,2018-11-26 13:00:00,PPC,26.0,26000.0,female
7046,2019-01-24 01:00:00,TV,52.0,54000.0,female
3635,2019-01-09 07:00:00,TV,29.0,30000.0,female
4970,2019-02-07 06:00:00,PPC,27.0,29000.0,male
1026,2018-02-28 16:00:00,PPC,,27000.0,female
3239,2019-02-01 10:00:00,TV,,46000.0,female
6483,2018-06-03 22:00:00,Facebook,36.0,35000.0,male
8436,2018-03-27 03:00:00,TV,,41000.0,male
4708,2018-02-20 11:00:00,Facebook,30.0,29000.0,female
6031,2018-10-26 11:00:00,Facebook,41.0,41000.0,male
3411,2018-07-11 05:00:00,PPC,28.0,30000.0,female
1779,2018-01-05 08:00:00,TV,34.0,34000.0,male
9092,2018-04-29 00:00:00,Email,39.0,39000.0,male
7603,2018-06-07 12:00:00,TV,34.0,33000.0,female
2133,2018-02-13 12:00:00,Facebook,25.0,27000.0,male
2110,2018-08-09 13:00:00,PPC,28.0,27000.0,male
5215,2019-01-30 04:00:00,Facebook,33.0,33000.0,female
453,2018-02-27 17:00:00,PPC,35.0,36000.0,female
1924,2018-08-09 15:00:00,PPC,28.0,27000.0,female
5794,2018-03-02 09:00:00,PPC,25.0,25000.0,female
8538,2018-10-13 04:00:00,PPC,38.0,36000.0,female
7127,2018-12-15 01:00:00,TV,34.0,33000.0,female
1159,2018-05-12 19:00:00,TV,41.0,42000.0,female
6408,2018-11-04 14:00:00,Facebook,44.0,43000.0,female
4610,2018-12-08 10:00:00,TV,34.0,36000.0,female
5850,2019-02-17 18:00:00,Facebook,30.0,30000.0,female
6049,2018-02-24 02:00:00,Facebook,,27000.0,female
8248,2018-01-08 02:00:00,Facebook,43.0,42000.0,male
6315,2018-05-30 05:00:00,Facebook,32.0,33000.0,male
4596,2019-02-14 10:00:00,TV,36.0,35000.0,female
2686,2018-01-07 19:00:00,Email,,37000.0,female
7674,2018-12-13 15:00:00,Facebook,,34000.0,male
2512,2018-12-12 03:00:00,TV,41.0,40000.0,female
3439,2019-02-03 15:00:00,TV,38.0,38000.0,male
1625,2019-01-22 09:00:00,Facebook,31.0,32000.0,female
5824,2018-12-19 03:00:00,Facebook,33.0,34000.0,female
6115,2019-02-07 15:00:00,TV,38.0,37000.0,male
5347,2018-12-25 05:00:00,TV,35.0,35000.0,female
3929,2018-07-31 09:00:00,TV,42.0,42000.0,male
4654,2018-02-15 17:00:00,PPC,38.0,38000.0,male
8391,2018-07-07 04:00:00,TV,25.0,25000.0,female
1088,2018-09-30 00:00:00,TV,29.0,28000.0,male
2570,2018-01-09 04:00:00,Facebook,39.0,39000.0,female
3548,2018-07-12 00:00:00,Facebook,31.0,31000.0,female
5508,2018-10-02 04:00:00,TV,36.0,35000.0,female
3014,2018-10-15 01:00:00,Facebook,32.0,31000.0,male
6988,2018-03-28 20:00:00,PPC,28.0,27000.0,male
9518,2018-10-10 07:00:00,PPC,27.0,28000.0,female
6126,2019-01-10 07:00:00,TV,,37000.0,female
8918,2018-07-14 03:00:00,Facebook,40.0,39000.0,male
5494,2018-05-07 01:00:00,Facebook,39.0,40000.0,male
5746,2018-12-15 11:00:00,Facebook,43.0,43000.0,male
6011,2018-05-23 19:00:00,TV,40.0,39000.0,male
9897,2018-03-08 02:00:00,TV,37.0,39000.0,male
5574,2019-01-04 10:00:00,Facebook,26.0,25000.0,female
2769,2019-02-02 08:00:00,Facebook,35.0,35000.0,female
2036,2018-02-03 12:00:00,Facebook,33.0,33000.0,male
3885,2018-03-11 11:00:00,TV,37.0,37000.0,female
9606,2018-06-22 02:00:00,Email,41.0,42000.0,male
9157,2018-10-24 01:00:00,TV,35.0,35000.0,female
4631,2019-01-15 08:00:00,Facebook,35.0,33000.0,male
278,2018-07-30 23:00:00,TV,50.0,48000.0,male
2094,2018-09-29 01:00:00,TV,29.0,29000.0,male
519,2018-09-21 09:00:00,Facebook,24.0,24000.0,male
9947,2019-01-21 22:00:00,PPC,24.0,24000.0,female
9940,2018-04-16 21:00:00,TV,42.0,42000.0,male
8076,2018-05-15 03:00:00,Facebook,24.0,25000.0,female
1596,2018-10-23 01:00:00,TV,36.0,34000.0,female
1252,2018-05-13 20:00:00,PPC,34.0,35000.0,male
3405,2018-03-21 17:00:00,Facebook,38.0,37000.0,female
6504,2019-02-11 09:00:00,TV,36.0,38000.0,female
8273,2019-02-16 17:00:00,Facebook,33.0,34000.0,female
5481,2019-01-12 09:00:00,Facebook,48.0,50000.0,male
6967,2018-06-24 13:00:00,Facebook,34.0,35000.0,female
5144,2019-02-01 03:00:00,Facebook,44.0,43000.0,female
723,2018-03-28 18:00:00,PPC,,37000.0,female
5529,2018-05-24 16:00:00,TV,34.0,34000.0,female
4992,2018-07-17 02:00:00,TV,35.0,36000.0,male
